time,y,y_a,motion,ultra,ultra_high,ultra_low,ultra_median
1554990082.6465,14.897926,-0.260742,1,2.000000,-0.198985,52.690875,4.000000
1554990082.6465,15.152366,-0.261719,1,2.000000,-0.019898,47.621788,4.000000
1554990082.6465,14.853515,-0.255859,1,2.000000,-0.001990,43.059609,3.000000
1554990082.6465,15.682290,-0.276367,1,2.000000,-0.000199,38.953648,3.000000
1554990082.6465,-8.159224,0.290039,1,7.000000,0.499980,35.758283,3.000000
1554990082.6465,33.874442,-0.542969,0,7.000000,0.049998,32.882455,4.000000
1554990082.6465,6.015937,-0.118164,0,5.000000,-0.195000,30.094210,4.000000
1554990082.6465,13.472176,-0.240234,0,6.000000,0.080500,27.684789,4.000000
1554990082.6465,1.520713,-0.023438,0,3.000000,-0.291950,25.216310,4.000000
1554990082.6465,15.333824,-0.270508,0,2.000000,-0.129195,22.894679,3.000000
1554990082.6465,15.813527,-0.279297,0,2.000000,-0.012920,20.805211,3.000000
1554990082.6465,14.757150,-0.266602,0,2.000000,-0.001292,18.924690,3.000000
1554990082.6465,11.593562,-0.412109,0,6.000000,0.399871,17.632221,4.000000
1554990082.6465,64.387543,-0.952148,1,517.000000,51.139987,67.568999,4.000000
1554990082.6465,-2.816439,0.097656,1,4.000000,-46.186001,61.212099,4.000000
1554990082.6465,15.462696,-0.411133,1,2.000000,-4.818600,55.290889,3.000000
1554990082.6465,14.602527,-0.253906,1,2.000000,-0.481860,49.961800,3.000000
1554990082.6465,14.293174,-0.245117,1,2.000000,-0.048186,45.165620,3.000000
1554990082.6465,14.452731,-0.447266,1,3.000000,0.095181,40.949058,3.000000
1554990082.6465,50.125922,-0.675781,1,516.000000,51.309518,88.454152,3.000000
1554990082.6465,11.935956,-0.347656,1,5.000000,-45.969048,80.108737,3.000000
1554990082.6465,-47.312825,1.767578,1,4.000000,-4.696905,72.497863,3.000000
1554990082.6465,14.695086,-0.254883,1,2.000000,-0.669690,65.448077,3.000000
1554990082.6465,14.890309,-0.259766,1,2.000000,-0.066969,59.103269,3.000000
1554990082.6465,11.650873,-0.271484,1,2.000000,-0.006697,53.392942,3.000000
1554990082.6465,64.364066,-1.508789,0,516.000000,51.399330,99.653648,3.000000
1554990082.6465,23.313526,-0.649414,0,6.000000,-45.860067,90.288283,3.000000
1554990082.6465,-44.717429,1.983398,0,6.000000,-4.586007,81.859455,3.000000
1554990082.6465,12.986005,-0.268555,0,2.000000,-0.858601,73.873509,3.000000
1554990082.6465,15.497127,-0.266602,0,2.000000,-0.085860,66.686159,2.000000
1554990082.6465,15.036322,-0.288086,0,2.000000,-0.008586,60.217543,2.000000
