time,y,y_a,motion,ultra,ultra_high,ultra_low,ultra_median
1554988127.5395,-7.800166,0.136719,0,516.000000,0.000000,478.977253,516.000000
1554988127.5395,-7.920548,0.137695,0,516.000000,0.000000,482.679528,516.000000
1554988127.5395,-8.182637,0.143555,0,516.000000,0.000000,486.011575,516.000000
1554988127.5395,-8.262241,0.142578,0,516.000000,0.000000,489.010418,516.000000
1554988127.5395,-8.079106,0.140625,0,516.000000,0.000000,491.709376,516.000000
1554988127.5395,-7.609952,0.135742,0,516.000000,0.000000,494.138438,516.000000
1554988127.5395,-7.631630,0.132812,0,516.000000,0.000000,496.324595,516.000000
1554988127.5395,-7.821341,0.135742,0,516.000000,0.000000,498.292135,516.000000
1554988127.5395,-7.688031,0.133789,0,516.000000,0.000000,500.062922,516.000000
1554988127.5395,-7.615099,0.133789,0,516.000000,0.000000,501.656629,516.000000
1554988127.5395,-8.558814,0.142578,0,516.000000,0.000000,503.090966,516.000000
1554988127.5395,-8.840775,0.146484,0,516.000000,0.000000,504.381870,516.000000
1554988127.5395,-7.591549,0.131836,0,516.000000,0.000000,505.543683,516.000000
1554988127.5395,-7.697878,0.133789,0,516.000000,0.000000,506.589315,516.000000
1554988127.5395,-8.281246,0.145508,0,516.000000,0.000000,507.530383,516.000000
1554988127.5395,-7.313338,0.127930,0,516.000000,0.000000,508.377345,516.000000
1554988127.5395,-7.882071,0.137695,0,516.000000,0.000000,509.139610,516.000000
1554988127.5395,-8.161439,0.154297,0,516.000000,0.000000,509.825649,516.000000
1554988127.5395,-7.535458,0.131836,0,516.000000,0.000000,510.443084,516.000000
1554988127.5395,-7.914525,0.137695,1,516.000000,0.000000,510.998776,516.000000
1554988127.5395,-7.675010,0.134766,1,516.000000,0.000000,511.498898,516.000000
1554988127.5395,-7.454141,0.127930,1,516.000000,0.000000,511.949008,516.000000
1554988127.5395,-7.785500,0.150391,1,516.000000,0.000000,512.354108,516.000000
1554988127.5395,-10.831552,0.211914,1,14.000000,-50.200000,462.518697,516.000000
1554988127.5395,6.629639,-0.113281,1,516.000000,45.180000,467.866827,516.000000
1554988127.5395,-5.997341,0.099609,1,516.000000,4.518000,472.680144,516.000000
1554988127.5395,-39.921366,0.789062,1,516.000000,0.451800,477.012130,516.000000
1554988127.5395,-11.703832,0.204102,1,17.000000,-49.854820,431.010917,516.000000
1554988127.5395,-9.338240,0.159180,1,58.000000,-0.885482,393.709825,516.000000
1554988127.5395,-8.607367,0.142578,1,516.000000,45.711452,405.938843,516.000000
1554988127.5395,-10.013528,0.173828,1,18.000000,-45.228855,367.144959,516.000000
1554988127.5395,-8.488996,0.155273,0,15.000000,-4.822885,331.930463,516.000000
1554988127.5395,11.532875,-0.342773,0,70.000000,5.017711,305.737416,516.000000
1554988127.5395,22.447935,-0.239258,0,56.000000,-0.898229,280.763675,516.000000
1554988127.5395,-37.325332,1.050781,0,517.000000,46.010177,304.387307,516.000000
1554988127.5395,-16.298816,0.333008,0,8.000000,-46.298982,274.748577,516.000000
1554988127.5395,-9.667236,0.170898,0,517.000000,46.270102,298.973719,516.000000
1554988127.5395,-8.213508,0.143555,0,8.000000,-46.272990,269.876347,516.000000
1554988127.5395,-8.153782,0.141602,0,440.000000,38.572701,286.888712,516.000000
1554988127.5395,-8.213714,0.147461,0,516.000000,11.457270,309.799841,516.000000
1554988127.5395,0.609967,-0.545898,1,83.000000,-42.154273,287.119857,440.000000
1554988127.5395,16.148126,-0.276367,1,517.000000,39.184573,310.107871,440.000000
1554988127.5395,-48.646437,1.583008,1,7.000000,-47.081543,279.797084,83.000000
1554988127.5395,-5.421776,0.097656,1,6.000000,-4.808154,252.417376,70.000000
1554988127.5395,-7.636067,0.132812,1,7.000000,-0.380815,227.875638,70.000000
1554988127.5395,-8.558479,0.148438,1,517.000000,50.961918,256.788074,70.000000
1554988127.5395,-9.371145,0.303711,1,122.000000,-34.403808,243.309267,70.000000
1554988127.5395,65.736240,-0.716797,1,516.000000,35.959619,270.578340,70.000000
1554988127.5395,-13.295090,0.442383,1,517.000000,3.695962,295.220506,83.000000
1554988127.5395,26.824374,-0.757812,1,7.000000,-50.630404,266.398456,83.000000
1554988127.5395,-8.577047,0.152344,1,7.000000,-5.063040,240.458610,70.000000
1554988127.5395,-8.321589,0.144531,1,517.000000,50.493696,268.112749,83.000000
1554988127.5395,-6.522988,0.178711,0,516.000000,4.949370,292.901474,122.000000
1554988127.5395,51.375141,-1.130859,0,516.000000,0.494937,315.211327,440.000000
1554988127.5395,-11.373215,0.328125,0,516.000000,0.049494,335.290194,516.000000
1554988127.5395,-71.587270,1.983398,0,7.000000,-50.895051,302.461175,440.000000
1554988127.5395,-9.770643,0.172852,0,517.000000,45.910495,323.915057,516.000000
1554988127.5395,-8.441442,0.148438,0,6.000000,-46.508951,292.123551,440.000000
1554988127.5395,-8.882522,0.141602,0,516.000000,46.349105,314.511196,516.000000
1554988127.5395,-11.800380,0.428711,0,517.000000,4.734910,334.760077,516.000000
1554988127.5395,0.677815,-0.011719,0,517.000000,0.473491,352.984069,516.000000
1554988127.5395,-65.866066,1.935547,0,8.000000,-50.852651,318.485662,516.000000
1554988127.5395,-19.462944,0.701172,1,6.000000,-5.285265,287.237096,516.000000
1554988127.5395,-8.208383,0.141602,1,516.000000,50.471473,310.113386,516.000000
1554988127.5395,-9.450714,0.164062,1,516.000000,5.047147,330.702048,516.000000
1554988127.5395,-9.312862,0.238281,1,177.000000,-33.395285,315.331843,516.000000
1554988127.5395,53.352867,-0.809570,1,517.000000,30.660471,335.498659,516.000000
1554988127.5395,-12.185292,0.370117,1,517.000000,3.066047,353.648793,516.000000
1554988127.5395,-69.606293,1.983398,1,7.000000,-50.693395,318.983913,516.000000
1554988127.5395,-9.544761,0.135742,1,5.000000,-5.269340,287.585522,516.000000
1554988127.5395,-7.614793,0.145508,1,517.000000,50.673066,310.526970,516.000000
1554988127.5395,-9.560534,0.165039,1,517.000000,5.067307,331.174273,516.000000
1554988127.5395,5.425482,-0.205078,1,517.000000,0.506731,349.756846,516.000000
1554988127.5395,-6.845863,0.121094,1,517.000000,0.050673,366.481161,516.000000
1554988127.5395,-70.131096,1.983398,0,8.000000,-50.894933,330.633045,516.000000
1554988127.5395,-11.379232,0.125977,0,6.000000,-5.289493,298.169740,516.000000
1554988127.5395,-8.003757,0.147461,0,6.000000,-0.528949,268.952766,516.000000
1554988127.5395,-6.454131,0.110352,0,7.000000,0.047105,242.757490,516.000000
1554988127.5395,-8.539727,0.313477,0,517.000000,51.004711,270.181741,516.000000
1554988127.5395,20.854961,-0.375977,0,517.000000,5.100471,294.863567,516.000000
1554988127.5395,-31.463097,1.229492,0,7.000000,-50.489953,266.077210,516.000000
1554988127.5395,-34.698424,0.500977,1,4.000000,-5.348995,239.869489,177.000000
1554988127.5395,-7.433291,0.139648,1,5.000000,-0.434900,216.382540,177.000000
1554988127.5395,-8.412586,0.149414,1,516.000000,51.056510,246.344286,516.000000
1554988127.5395,-6.968982,0.187500,1,517.000000,5.205651,273.409858,516.000000
1554988127.5395,61.315221,-0.808594,1,517.000000,0.520565,297.768872,516.000000
1554988127.5395,-9.679300,0.279297,1,516.000000,-0.047943,319.591985,516.000000
1554988127.5395,-73.317725,0.927734,1,5.000000,-51.104794,288.132786,516.000000
1554988127.5395,-7.243790,0.134766,1,5.000000,-5.110479,259.819508,8.000000
1554988127.5395,-6.567323,0.114258,1,4.000000,-0.611048,234.237557,8.000000
1554988127.5395,-6.377282,0.104492,1,517.000000,51.238895,262.513801,516.000000
1554988127.5395,-19.794922,0.735352,1,517.000000,5.123890,287.962421,516.000000
1554988127.5395,2.031135,-0.032227,1,517.000000,0.512389,310.866179,516.000000
1554988127.5395,-50.570492,1.983398,0,7.000000,-50.948761,280.479561,8.000000
1554988127.5395,-8.710587,0.146484,0,4.000000,-5.394876,252.831605,7.000000
1554988127.5395,-7.542532,0.133789,0,4.000000,-0.539488,227.948444,7.000000
1554988127.5395,-7.938813,0.138672,0,5.000000,0.046051,205.653600,7.000000
1554988127.5395,18.801459,-0.465820,0,516.000000,51.104605,236.688240,7.000000
1554988127.5395,43.969737,-1.134766,0,517.000000,5.210461,264.719416,516.000000
1554988127.5395,-5.178608,0.392578,0,517.000000,0.521046,289.947474,516.000000
1554988127.5395,-77.917780,1.929688,1,6.000000,-51.047895,261.552727,7.000000
1554988127.5395,-12.067219,0.216797,1,5.000000,-5.204790,235.897454,7.000000
1554988127.5395,-7.499914,0.130859,1,5.000000,-0.520479,212.807709,7.000000
1554988127.5395,-0.939696,0.024414,1,517.000000,51.147952,243.226938,516.000000
1554988127.5395,-10.735059,0.292969,1,517.000000,5.114795,270.604244,516.000000
1554988127.5395,64.449023,-0.610352,1,187.000000,-32.488520,262.243820,187.000000
1554988127.5395,-18.249023,0.608398,1,517.000000,29.751148,287.719438,187.000000
1554988127.5395,15.787837,-0.556641,1,4.000000,-48.324885,259.347494,7.000000
1554988127.5395,-7.749348,0.134766,1,6.000000,-4.632489,234.012745,7.000000
1554988127.5395,-6.888872,0.120117,1,5.000000,-0.563249,211.111470,7.000000
1554988127.5395,-7.774097,0.135742,1,7.000000,0.143675,190.700323,7.000000
1554988127.5395,-28.630127,0.699219,1,517.000000,51.014368,223.330291,7.000000
1554988127.5395,2.321284,-0.045898,1,516.000000,5.001437,252.597262,7.000000
1554988127.5395,19.409942,-0.404297,0,8.000000,-50.299856,228.137536,7.000000
1554988127.5395,-7.372692,0.126953,0,7.000000,-5.129986,206.023782,7.000000
1554988127.5395,-4.492601,0.078125,0,5.000000,-0.712999,185.921404,7.000000
1554988127.5395,-5.749233,0.098633,0,517.000000,51.128700,219.029263,8.000000
1554988127.5395,-6.706004,0.116211,0,517.000000,5.112870,248.826337,187.000000
1554988127.5395,-13.059032,0.377930,0,43.000000,-46.888713,228.243703,43.000000
1554988127.5395,56.862787,-0.618164,1,63.000000,-2.688871,211.719333,43.000000
1554988127.5395,-13.862947,0.435547,1,516.000000,45.031113,242.147400,43.000000
1554988127.5395,-72.717634,1.982422,1,6.000000,-46.496889,218.532660,43.000000
1554988127.5395,-11.607001,0.179688,1,6.000000,-4.649689,197.279394,43.000000
1554988127.5395,-5.424763,0.094727,1,6.000000,-0.464969,178.151454,43.000000
1554988127.5395,-6.753203,0.120117,1,516.000000,50.953503,211.936309,43.000000
1554988127.5395,-24.877666,0.944336,1,161.000000,-30.404650,206.842678,43.000000
1554988127.5395,5.883763,-0.093750,1,202.000000,1.059535,206.358410,43.000000
1554988127.5395,-35.241509,1.426758,1,6.000000,-19.494046,186.322569,8.000000
1554988127.5395,-21.985252,0.402344,1,4.000000,-2.149405,168.090312,8.000000
1554988127.5395,-7.758336,0.134766,1,6.000000,-0.014940,151.881281,8.000000
1554988127.5395,-7.326462,0.126953,1,516.000000,50.998506,188.293153,43.000000
1554988127.5395,23.660207,-0.652344,1,278.000000,-18.700149,197.263838,63.000000
1554988127.5395,51.580618,-0.979492,0,305.000000,0.829985,208.037454,63.000000
1554988127.5395,-9.782761,0.306641,0,517.000000,21.282999,238.933709,63.000000
1554988127.5395,-67.450561,1.815430,0,6.000000,-48.971700,215.640338,63.000000
1554988127.5395,-7.777255,0.138672,0,5.000000,-4.997170,194.576304,63.000000
1554988127.5395,-7.551119,0.130859,0,6.000000,-0.399717,175.718674,63.000000
1554988127.5395,-7.645943,0.141602,0,516.000000,50.960028,209.746806,63.000000
1554988127.5395,-11.932777,0.450195,0,517.000000,5.196003,240.472126,63.000000
1554988127.5395,-3.499776,0.062500,0,517.000000,0.519600,268.124913,161.000000
1554988127.5395,-52.505075,1.983398,1,7.000000,-50.948040,242.012422,161.000000
1554988127.5395,-9.351445,0.166992,1,6.000000,-5.194804,218.411180,7.000000
1554988127.5395,-7.254035,0.126953,1,7.000000,-0.419480,197.270062,7.000000
1554988127.5395,-6.660813,0.114258,1,516.000000,50.858052,229.143055,161.000000
1554988127.5395,-10.239459,0.348633,1,517.000000,5.185805,257.928750,202.000000
1554988127.5395,47.003240,-0.625000,1,517.000000,0.518581,283.835875,202.000000
1554988127.5395,-21.376542,1.180664,1,517.000000,0.051858,307.152287,278.000000
1554988127.5395,36.602962,-0.732422,1,5.000000,-51.194814,276.937059,278.000000
1554988127.5395,-5.763550,0.100586,1,516.000000,45.980519,300.843353,305.000000
1554988127.5395,-7.053862,0.123047,1,6.000000,-46.401948,271.359018,305.000000
1554988127.5395,-5.762086,0.111328,1,516.000000,46.359805,295.823116,516.000000
1554988127.5395,-8.435067,-1.460938,1,135.000000,-33.464019,279.740804,305.000000
1554988127.5395,-12.480669,0.238281,1,517.000000,34.853598,303.466724,516.000000
1554988127.5395,-62.441850,1.983398,0,6.000000,-47.614640,273.720051,516.000000
1554988127.5395,-9.716853,0.169922,0,5.000000,-4.861464,246.848046,135.000000
1554988127.5395,-7.136953,0.124023,0,7.000000,-0.286146,222.863242,135.000000
1554988127.5395,-8.010849,0.141602,0,516.000000,50.871385,252.176917,516.000000
1554988127.5395,-15.283468,1.001953,0,250.000000,-21.512861,251.959226,516.000000
1554988127.5395,24.494080,-0.180664,0,288.000000,1.648714,255.563303,288.000000
1554988127.5395,-39.692651,1.661133,0,6.000000,-28.035129,230.606973,250.000000
1554988127.5395,-24.971806,0.858398,1,6.000000,-2.803513,208.146276,135.000000
1554988127.5395,-5.919002,0.102539,1,516.000000,50.719649,238.931648,250.000000
1554988127.5395,-6.884744,0.122070,1,516.000000,5.071965,266.638483,288.000000
1554988127.5395,-5.581467,0.496094,1,366.000000,-14.492804,276.574635,366.000000
1554988127.5395,44.779505,-0.932617,1,394.000000,1.350720,288.317171,366.000000
1554988127.5395,-20.104807,0.731445,1,517.000000,12.435072,311.185454,366.000000
1554988127.5395,-65.833653,1.756836,1,6.000000,-49.856493,280.666909,288.000000
1554988127.5395,-6.807339,0.118164,1,5.000000,-5.085649,253.100218,250.000000
1554988127.5395,-6.070460,0.105469,1,516.000000,50.591435,279.390196,288.000000
1554988127.5395,-4.988532,0.099609,1,516.000000,5.059144,303.051177,288.000000
1554988127.5395,17.803394,-0.558594,1,517.000000,0.605914,324.446059,366.000000
1554988127.5395,-4.548490,0.090820,1,516.000000,-0.039409,343.601453,366.000000
1554988127.5395,-62.707452,1.983398,0,6.000000,-51.003941,309.841308,366.000000
1554988127.5395,-7.137661,0.124023,0,517.000000,45.999606,330.557177,366.000000
1554988127.5395,-5.829641,0.117188,0,517.000000,4.599961,349.201459,394.000000
1554988127.5395,-6.833593,0.061523,0,517.000000,0.459996,365.981313,516.000000
1554988127.5395,32.997757,-1.166016,0,517.000000,0.046000,381.083182,516.000000
1554988127.5395,-6.198339,0.141602,0,517.000000,0.004600,394.674864,516.000000
1554988127.5395,-72.903950,1.983398,0,7.000000,-50.999540,355.907377,516.000000
1554988127.5395,-8.275441,0.144531,1,516.000000,45.800046,371.916640,516.000000
1554988127.5395,-6.056665,0.118164,1,517.000000,4.680005,386.424976,516.000000
1554988127.5395,-7.315317,0.098633,1,517.000000,0.468000,399.482478,516.000000
1554988127.5395,8.532705,-0.308594,1,172.000000,-34.453200,376.734230,516.000000
1554988127.5395,4.717297,-0.104492,1,517.000000,31.054680,390.760807,516.000000
1554988127.5395,-68.471721,1.983398,1,8.000000,-47.794532,352.484727,516.000000
1554988127.5395,-8.884670,0.155273,1,517.000000,46.120547,368.936254,517.000000
1554988127.5395,-5.900110,0.105469,1,516.000000,4.512055,383.642629,516.000000
1554988127.5395,-7.980124,0.140625,1,517.000000,0.551205,396.978366,517.000000
1554988127.5395,-16.174323,0.585938,1,517.000000,0.055121,408.980529,517.000000
1554988127.5395,2.701851,-0.042969,1,517.000000,0.005512,419.782476,517.000000
1554988127.5395,-46.748543,1.983398,1,517.000000,0.000551,429.504229,517.000000
1554988127.5395,-6.650146,0.114258,0,517.000000,0.000055,438.253806,517.000000
1554988127.5395,-5.984287,0.115234,0,516.000000,-0.099994,446.028425,517.000000
1554988127.5395,-6.466419,0.117188,0,516.000000,-0.009999,453.025583,517.000000
1554988127.5395,-12.526182,0.451172,0,516.000000,-0.001000,459.323024,517.000000
1554988127.5395,9.537894,-0.216797,0,516.000000,-0.000100,464.990722,517.000000
1554988127.5395,-6.032658,0.105469,0,17.000000,-49.900010,420.191650,517.000000
1554988127.5395,-8.354708,0.153320,0,12.000000,-5.490001,379.372485,516.000000
1554988127.5395,-9.675759,0.159180,1,12.000000,-0.549000,342.635236,516.000000
1554988127.5395,-9.154259,0.159180,1,12.000000,-0.054900,309.571713,516.000000
1554988127.5395,-9.469160,0.164062,1,12.000000,-0.005490,279.814541,516.000000
1554988127.5395,-8.384276,0.147461,1,12.000000,-0.000549,253.033087,516.000000
1554988127.5395,-10.186302,0.179688,1,15.000000,0.299945,229.229779,516.000000
1554988127.5395,-17.063417,0.372070,1,517.000000,50.229995,258.006801,516.000000
1554988127.5395,-12.481335,0.233398,1,517.000000,5.022999,283.906121,516.000000
1554988127.5395,-21.268385,0.375000,1,517.000000,0.502300,307.215509,516.000000
1554988127.5395,-5.989478,0.105469,1,517.000000,0.050230,328.193958,516.000000
1554988127.5395,-5.844015,0.101562,1,23.000000,-49.394977,297.674562,516.000000
1554988127.5395,-6.396199,0.116211,1,22.000000,-5.039498,270.107106,516.000000
1554988127.5395,-2.688282,-0.521484,1,517.000000,48.996050,294.796395,516.000000
1554988127.5395,-16.970273,0.406250,0,517.000000,4.899605,317.016756,516.000000
1554988127.5395,-69.469446,1.983398,0,517.000000,0.489961,337.015080,516.000000
1554988127.5395,-7.566998,0.137695,0,517.000000,0.048996,355.013572,516.000000
1554988127.5395,-6.701671,0.116211,0,517.000000,0.004900,371.212215,516.000000
1554988127.5395,-5.528758,0.116211,0,517.000000,0.000490,385.790993,516.000000
1554988127.5395,18.406007,-1.360352,0,517.000000,0.000049,398.911894,517.000000
1554988127.5395,-28.517738,0.867188,0,517.000000,0.000005,410.720705,517.000000
1554988127.5395,-40.778089,1.407227,0,517.000000,0.000000,421.348634,517.000000
1554988127.5395,-22.282686,0.676758,1,517.000000,0.000000,430.913771,517.000000
1554988127.5395,-5.794427,0.100586,1,517.000000,0.000000,439.522394,517.000000
1554988127.5395,-5.076208,0.082031,1,517.000000,0.000000,447.270154,517.000000
1554988127.5395,1.761668,-0.041992,1,517.000000,0.000000,454.243139,517.000000
1554988127.5395,48.109482,-0.900391,1,517.000000,0.000000,460.518825,517.000000
1554988127.5395,-21.251826,0.761719,1,404.000000,-11.300000,454.866942,517.000000
1554988127.5395,-73.967940,1.812500,1,516.000000,10.070000,460.980248,517.000000
1554988127.5395,-3.854036,0.066406,1,516.000000,1.007000,466.482223,517.000000
1554988127.5395,-5.796045,0.109375,1,79.000000,-43.599300,427.734001,517.000000
1554988127.5395,-7.607780,0.189453,1,87.000000,-3.559930,393.660601,517.000000
1554988127.5395,45.708670,-0.828125,1,107.000000,1.644007,364.994541,517.000000
1554988127.5395,-22.566865,0.641602,1,516.000000,41.064401,380.095087,517.000000
1554988127.5395,-43.114626,1.983398,0,516.000000,4.106440,393.685578,517.000000
1554988127.5395,-6.413461,0.096680,0,516.000000,0.410644,405.917020,517.000000
1554988127.5395,-5.867038,0.095703,0,516.000000,0.041064,416.925318,517.000000
1554988127.5395,-4.932521,0.099609,0,207.000000,-30.895894,395.932786,516.000000
1554988127.5395,25.080874,-0.939453,0,517.000000,27.910411,408.039508,516.000000
1554988127.5395,-12.308460,0.327148,0,274.000000,-21.508959,394.635557,516.000000
1554988127.5395,-67.996428,1.573242,1,517.000000,22.149104,406.872001,516.000000
1554988127.5395,-10.250913,0.186523,1,517.000000,2.214910,417.884801,516.000000
1554988127.5395,-8.319390,0.135742,1,517.000000,0.221491,427.796321,516.000000
1554988127.5395,-8.145319,0.139648,1,70.000000,-44.677851,392.016689,516.000000
1554988127.5395,-18.821090,0.676758,1,100.000000,-1.467785,362.815020,516.000000
1554988127.5395,-5.161374,0.142578,1,103.000000,0.153221,336.833518,516.000000
1554988127.5395,-38.277864,1.218750,1,516.000000,41.315322,354.750166,516.000000
1554988127.5395,-40.910047,0.024414,1,517.000000,4.231532,370.975150,516.000000
1554988127.5395,-6.009186,0.104492,1,517.000000,0.423153,385.577635,516.000000
1554988127.5395,-6.910259,0.121094,1,343.000000,-17.357685,381.319871,516.000000
1554988127.5395,-2.970817,0.071289,1,99.000000,-26.135768,353.087884,516.000000
1554988127.5395,8.410774,-0.225586,1,517.000000,39.186423,369.479096,516.000000
1554988127.5395,3.800369,0.083984,0,160.000000,-31.781358,348.531186,516.000000
1554988127.5395,-61.411208,1.983398,0,517.000000,32.521864,365.378067,516.000000
1554988127.5395,-9.379303,0.163086,0,8.000000,-47.647814,329.640261,516.000000
1554988127.5395,-5.533705,0.097656,0,516.000000,46.035219,348.276235,516.000000
1554988127.5395,-7.813451,0.135742,0,517.000000,4.703522,365.148611,516.000000
1554988127.5395,-4.040888,0.106445,0,177.000000,-33.529648,346.333750,516.000000
1554988127.5395,43.564625,-0.958984,0,517.000000,30.647035,363.400375,516.000000
1554988127.5395,-15.433407,0.419922,0,517.000000,3.064704,378.760338,516.000000
1554988127.5395,-57.417584,1.267578,1,517.000000,0.306470,392.584304,517.000000
1554988127.5395,-7.914706,0.135742,1,517.000000,0.030647,405.025873,517.000000
1554988127.5395,-5.259539,0.091797,1,517.000000,0.003065,416.223286,517.000000
1554988127.5395,-6.991880,0.122070,1,517.000000,0.000306,426.300957,517.000000
1554988127.5395,-9.635984,0.703125,1,517.000000,0.000031,435.370862,517.000000
1554988127.5395,39.449190,-0.636719,1,107.000000,-40.999997,402.533776,517.000000
1554988127.5395,-23.777250,0.814453,1,516.000000,36.800000,413.880398,517.000000
1554988127.5395,-4.688462,0.164062,1,517.000000,3.780000,424.192358,517.000000
1554988127.5395,-6.270983,0.110352,1,517.000000,0.378000,433.473122,517.000000
1554988127.5395,-7.304224,0.120117,1,516.000000,-0.062200,441.725810,517.000000
1554988127.5395,-7.742120,0.041016,1,517.000000,0.093780,449.253229,517.000000
1554988127.5395,43.783650,-1.019531,1,517.000000,0.009378,456.027906,517.000000
1554988127.5395,-17.134082,0.625000,0,83.000000,-43.399062,418.725116,517.000000
1554988127.5395,-49.025761,1.371094,0,517.000000,39.060094,428.552604,517.000000
1554988127.5395,-10.873639,0.197266,0,517.000000,3.906009,437.397344,517.000000
1554988127.5395,-6.108684,0.120117,0,517.000000,0.390601,445.357609,517.000000
1554988127.5395,-7.508458,0.139648,0,517.000000,0.039060,452.521848,517.000000
1554988127.5395,-11.870072,0.309570,0,88.000000,-42.896094,416.069664,517.000000
1554988127.5395,24.870074,-0.365234,0,166.000000,3.510391,391.062697,517.000000
1554988127.5395,-14.206374,0.364258,0,23.000000,-13.948961,354.256427,517.000000
1554988127.5395,-62.541761,1.983398,1,517.000000,48.005104,370.530785,517.000000
1554988127.5395,-11.868969,0.145508,1,516.000000,4.700510,385.077706,517.000000
1554988127.5395,-5.928303,0.105469,1,516.000000,0.470051,398.169936,517.000000
1554988127.5395,-5.682234,0.099609,1,517.000000,0.147005,410.052942,517.000000
1554988127.5395,-11.522043,0.428711,1,517.000000,0.014701,420.747648,517.000000
1554988127.5395,23.136742,-0.347656,1,43.000000,-47.398530,382.972883,517.000000
1554988127.5395,-27.319313,1.065430,1,517.000000,42.660147,396.375595,517.000000
1554988127.5395,11.232235,-0.357422,1,6.000000,-46.833985,357.338035,517.000000
1554988127.5395,-4.828365,0.086914,1,516.000000,46.316601,373.204232,517.000000
1554988127.5395,-5.867503,0.101562,1,516.000000,4.631660,387.483809,516.000000
1554988127.5395,-5.572363,0.106445,1,132.000000,-37.936834,361.935428,516.000000
1554988127.5395,25.779541,-0.761719,1,309.000000,13.906317,356.641885,516.000000
1554988127.5395,7.450181,-0.203125,1,107.000000,-18.809368,331.677696,516.000000
1554988127.5395,-19.819603,1.352539,0,518.000000,39.219063,350.309927,516.000000
1554988127.5395,-9.659715,0.208984,0,517.000000,3.821906,366.978934,516.000000
1554988127.5395,-4.744054,0.083008,0,517.000000,0.382191,381.981041,516.000000
1554988127.5395,-6.180221,0.107422,0,517.000000,0.038219,395.482937,516.000000
1554988127.5395,-7.006959,0.166016,0,517.000000,0.003822,407.634643,516.000000
1554988127.5395,33.459273,-1.323242,0,517.000000,0.000382,418.571179,516.000000
1554988127.5395,-11.796626,0.437500,0,517.000000,0.000038,428.414061,517.000000
1554988127.5395,-64.476234,1.983398,1,517.000000,0.000004,437.272655,517.000000
1554988127.5395,-7.830095,0.137695,1,517.000000,0.000000,445.245389,517.000000
1554988127.5395,-6.718929,0.118164,1,516.000000,-0.100000,452.320850,517.000000
1554988127.5395,-8.241129,0.146484,1,131.000000,-38.510000,420.188765,517.000000
1554988127.5395,-21.433168,1.168945,1,517.000000,34.749000,429.869889,517.000000
1554988127.5395,25.467052,-0.163086,1,517.000000,3.474900,438.582900,517.000000
1554988127.5395,-43.587415,1.926758,1,476.000000,-3.752510,442.324610,517.000000
1554988127.5395,-16.860228,0.502930,1,517.000000,3.724749,449.792149,517.000000
1554988127.5395,-6.284665,0.110352,1,517.000000,0.372475,456.512934,517.000000
1554988127.5395,-6.899626,0.120117,1,517.000000,0.037247,462.561641,517.000000
1554988127.5395,-8.387502,0.148438,1,176.000000,-34.096275,433.905477,517.000000
1554988127.5395,38.177098,-0.806641,1,219.000000,0.890372,412.414929,517.000000
1554988127.5395,-10.743056,0.371094,0,112.000000,-10.610963,382.373436,517.000000
1554988127.5395,-72.493112,1.983398,0,518.000000,39.538904,395.936092,517.000000
1554988127.5395,-5.860504,0.101562,0,517.000000,3.853890,408.042483,517.000000
1554988127.5395,-5.863293,0.102539,0,517.000000,0.385389,418.938235,517.000000
