time,y,y_a,motion,ultra,ultra_high,ultra_low,ultra_median
1554990822.1455,30.924826,-0.583984,0,35.000000,3.029999,42.282261,2.000000
1554990822.1455,24.155359,-0.199219,0,26.000000,-0.597000,40.654035,4.000000
1554990822.1455,-15.003226,0.321289,0,4.000000,-2.259700,36.988631,4.000000
1554990822.1455,19.525123,-0.546875,0,2.000000,-0.425970,33.489768,4.000000
1554990822.1455,24.110942,-0.404297,0,2.000000,-0.042597,30.340791,2.000000
1554990822.1455,24.483229,-0.414062,0,2.000000,-0.004260,27.506712,2.000000
1554990822.1455,24.299387,-0.409180,0,2.000000,-0.000426,24.956041,2.000000
1554990822.1455,25.536639,-0.649414,0,2.000000,-0.000043,22.660437,2.000000
1554990822.1455,-7.840910,0.219727,0,20.000000,1.799996,22.394393,2.000000
1554990822.1455,49.152095,-0.398438,0,25.000000,0.680000,22.654954,2.000000
1554990822.1455,-13.178913,0.208984,1,9.000000,-1.532000,21.289458,4.000000
1554990822.1455,27.684142,-0.434570,1,2.000000,-0.853200,19.360513,2.000000
1554990822.1455,23.791438,-0.415039,1,2.000000,-0.085320,17.624461,2.000000
1554990822.1455,23.669971,-0.410156,1,2.000000,-0.008532,16.062015,2.000000
1554990822.1455,25.155571,-0.423828,1,2.000000,-0.000853,14.655814,2.000000
1554990822.1455,24.937130,-0.447266,1,2.000000,-0.000085,13.390232,2.000000
1554990822.1455,7.048047,-0.250000,1,15.000000,1.299991,13.551209,2.000000
1554990822.1455,62.173448,-0.471680,1,517.000000,50.329999,63.896088,2.000000
1554990822.1455,-7.243158,0.296875,1,24.000000,-44.267000,59.906479,2.000000
1554990822.1455,22.870169,-0.283203,1,2.000000,-6.626700,54.115831,2.000000
1554990822.1455,22.477843,-0.386719,1,2.000000,-0.662670,48.904248,2.000000
1554990822.1455,23.355032,-0.396484,1,2.000000,-0.066267,44.213823,2.000000
1554990822.1455,22.143828,-0.375977,0,2.000000,-0.006627,39.992441,2.000000
1554990822.1455,22.984195,-0.394531,0,2.000000,-0.000663,36.193197,2.000000
1554990822.1455,23.576394,-0.520508,0,4.000000,0.199934,32.973877,2.000000
1554990822.1455,30.301359,-0.581055,0,516.000000,51.219993,81.276490,2.000000
1554990822.1455,21.896942,-0.190430,0,25.000000,-43.978001,75.648841,2.000000
1554990822.1455,-20.975760,0.382812,0,4.000000,-6.497800,68.483957,2.000000
1554990822.1455,14.576842,-0.306641,0,2.000000,-0.849780,61.835561,2.000000
1554990822.1455,21.723776,-0.374023,0,2.000000,-0.084978,55.852005,2.000000
1554990822.1455,21.447726,-0.365234,0,2.000000,-0.008498,50.466804,2.000000
1554990822.1455,21.654826,-0.367188,0,2.000000,-0.000850,45.620124,2.000000
1554990822.1455,21.524727,-0.372070,0,2.000000,-0.000085,41.258112,2.000000
1554990822.1455,17.909466,-0.438477,0,6.000000,0.399992,37.732300,2.000000
1554990822.1455,9.237445,-0.541992,1,516.000000,51.039999,85.559070,2.000000
1554990822.1455,55.114651,-0.523438,1,22.000000,-44.296000,79.203163,2.000000
1554990822.1455,-7.067878,0.247070,1,5.000000,-6.129600,71.782847,4.000000
1554990822.1455,27.580042,-0.571289,1,2.000000,-0.912960,64.804562,2.000000
1554990822.1455,26.135928,-0.445312,1,2.000000,-0.091296,58.524106,2.000000
1554990822.1455,26.064677,-0.440430,1,2.000000,-0.009130,52.871695,2.000000
1554990822.1455,26.240870,-0.456055,1,2.000000,-0.000913,47.784526,2.000000
1554990822.1455,24.219034,-0.455078,1,2.000000,-0.000091,43.206073,2.000000
1554990822.1455,26.494268,-0.446289,1,2.000000,-0.000009,39.085466,2.000000
1554990822.1455,25.638686,-0.438477,1,2.000000,-0.000001,35.376919,2.000000
1554990822.1455,25.475858,-0.432617,1,2.000000,-0.000000,32.039227,2.000000
1554990822.1455,25.310925,-0.436523,1,2.000000,-0.000000,29.035305,2.000000
1554990822.1455,25.516798,-0.429688,0,2.000000,-0.000000,26.331774,2.000000
1554990822.1455,25.540972,-0.436523,0,2.000000,-0.000000,23.898597,2.000000
1554990822.1455,24.953495,-0.420898,0,2.000000,-0.000000,21.708737,2.000000
1554990822.1455,25.086164,-0.427734,0,2.000000,-0.000000,19.737863,2.000000
1554990822.1455,25.393981,-0.430664,0,2.000000,-0.000000,17.964077,2.000000
1554990822.1455,25.678182,-0.439453,0,2.000000,-0.000000,16.367669,2.000000
1554990822.1455,25.969947,-0.445312,0,2.000000,-0.000000,14.930902,2.000000
1554990822.1455,25.521500,-0.439453,0,2.000000,-0.000000,13.637812,2.000000
1554990822.1455,25.858014,-0.434570,0,2.000000,0.000000,12.474031,2.000000
1554990822.1455,25.343434,-0.427734,0,2.000000,0.000000,11.426628,2.000000
1554990822.1455,25.568724,-0.434570,0,2.000000,0.000000,10.483965,2.000000
1554990822.1455,26.158954,-0.427734,0,2.000000,0.000000,9.635569,2.000000
1554990822.1455,25.794866,-0.442383,0,2.000000,0.000000,8.872012,2.000000
1554990822.1455,25.801384,-0.434570,0,2.000000,0.000000,8.184811,2.000000
1554990822.1455,25.675130,-0.438477,0,2.000000,0.000000,7.566329,2.000000
1554990822.1455,25.200338,-0.424805,0,2.000000,0.000000,7.009697,2.000000
1554990822.1455,25.840078,-0.447266,0,2.000000,0.000000,6.508727,2.000000
1554990822.1455,25.400237,-0.431641,0,2.000000,0.000000,6.057854,2.000000
1554990822.1455,24.772316,-0.417969,0,2.000000,0.000000,5.652069,2.000000
1554990822.1455,25.748633,-0.432617,0,2.000000,0.000000,5.286862,2.000000
1554990822.1455,25.410351,-0.434570,0,2.000000,0.000000,4.958176,2.000000
1554990822.1455,26.156189,-0.439453,0,2.000000,0.000000,4.662358,2.000000
1554990822.1455,25.928499,-0.435547,0,2.000000,0.000000,4.396122,2.000000
1554990822.1455,26.671789,-0.452148,0,2.000000,0.000000,4.156510,2.000000
1554990822.1455,25.682945,-0.442383,0,2.000000,0.000000,3.940859,2.000000
1554990822.1455,25.762242,-0.441406,0,2.000000,0.000000,3.746773,2.000000
1554990822.1455,25.774925,-0.434570,0,2.000000,0.000000,3.572096,2.000000
1554990822.1455,25.101875,-0.442383,0,2.000000,0.000000,3.414886,2.000000
1554990822.1455,25.315877,-0.426758,0,2.000000,0.000000,3.273398,2.000000
1554990822.1455,25.383750,-0.441406,0,2.000000,0.000000,3.146058,2.000000
1554990822.1455,25.966300,-0.445312,0,2.000000,0.000000,3.031452,2.000000
1554990822.1455,26.090128,-0.441406,0,2.000000,0.000000,2.928307,2.000000
1554990822.1455,25.696310,-0.444336,0,2.000000,0.000000,2.835476,2.000000
1554990822.1455,25.014106,-0.421875,0,2.000000,0.000000,2.751929,2.000000
1554990822.1455,25.564270,-0.438477,0,2.000000,0.000000,2.676736,2.000000
1554990822.1455,26.427560,-0.442383,0,2.000000,0.000000,2.609062,2.000000
1554990822.1455,25.447500,-0.431641,0,2.000000,0.000000,2.548156,2.000000
1554990822.1455,25.314269,-0.430664,0,2.000000,0.000000,2.493340,2.000000
1554990822.1455,25.520692,-0.432617,0,2.000000,0.000000,2.444006,2.000000
1554990822.1455,25.435900,-0.440430,0,2.000000,0.000000,2.399606,2.000000
1554990822.1455,25.046122,-0.424805,1,2.000000,0.000000,2.359645,2.000000
1554990822.1455,25.290407,-0.427734,1,2.000000,0.000000,2.323681,2.000000
1554990822.1455,26.029986,-0.439453,1,2.000000,0.000000,2.291313,2.000000
1554990822.1455,25.707620,-0.433594,1,2.000000,0.000000,2.262181,2.000000
1554990822.1455,25.711694,-0.440430,1,2.000000,0.000000,2.235963,2.000000
1554990822.1455,26.149484,-0.446289,1,2.000000,0.000000,2.212367,2.000000
1554990822.1455,25.620331,-0.438477,1,2.000000,0.000000,2.191130,2.000000
1554990822.1455,25.514457,-0.428711,1,2.000000,0.000000,2.172017,2.000000
1554990822.1455,25.199317,-0.433594,1,2.000000,0.000000,2.154815,2.000000
1554990822.1455,25.572914,-0.430664,1,2.000000,0.000000,2.139334,2.000000
1554990822.1455,25.621162,-0.440430,1,2.000000,0.000000,2.125400,2.000000
1554990822.1455,25.692139,-0.433594,1,2.000000,0.000000,2.112860,2.000000
1554990822.1455,25.491822,-0.436523,0,2.000000,0.000000,2.101574,2.000000
1554990822.1455,26.053496,-0.446289,0,2.000000,0.000000,2.091417,2.000000
1554990822.1455,26.374140,-0.446289,0,2.000000,0.000000,2.082275,2.000000
1554990822.1455,25.967640,-0.445312,0,2.000000,0.000000,2.074048,2.000000
1554990822.1455,26.777791,-0.437500,0,2.000000,0.000000,2.066643,2.000000
1554990822.1455,26.042128,-0.438477,0,2.000000,0.000000,2.059979,2.000000
1554990822.1455,25.845641,-0.428711,0,2.000000,0.000000,2.053981,2.000000
1554990822.1455,25.968562,-0.443359,0,2.000000,0.000000,2.048583,2.000000
1554990822.1455,26.227466,-0.441406,0,2.000000,0.000000,2.043724,2.000000
1554990822.1455,26.405541,-0.448242,0,2.000000,0.000000,2.039352,2.000000
1554990822.1455,26.681933,-0.450195,0,2.000000,0.000000,2.035417,2.000000
1554990822.1455,25.754120,-0.434570,0,2.000000,0.000000,2.031875,2.000000
1554990822.1455,26.357260,-0.447266,1,2.000000,0.000000,2.028688,2.000000
1554990822.1455,25.797230,-0.444336,1,2.000000,0.000000,2.025819,2.000000
